MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.3363,9,6.2849315068,1.0657534247,1142,3.1287671233,38.01,-121.93,1.608
5.1337,13,4.9480519481,0.9285714286,940,3.0519480519,38.02,-121.93,1.548
4.0767,5,5.4604743083,1.0889328063,3207,3.168972332,38.03,-121.95,1.431
1.4871,27,3.9380952381,1.1380952381,1141,2.7166666667,38.03,-121.94,0.871
3.016,35,5.3287128713,1.0732673267,1409,2.7900990099,38.02,-121.96,0.953
2.1013,9,4.1481481481,1.0283950617,2041,2.5197530864,38.02,-121.95,1.007
2.7907,29,5.0972590628,1.0344827586,3266,2.8877099912,38.02,-121.94,1.139
3.5436,16,5.0138248848,1.069124424,1410,3.2488479263,38.03,-121.92,1.002
4.2067,16,5.4437869822,1.050295858,1288,3.8106508876,38.02,-121.92,1.25
3.4817,15,5.6280834915,1.0588235294,1687,3.2011385199,38.02,-121.91,1.298
2.5833,38,5.0301204819,1.1124497992,1595,3.202811245,38.04,-121.97,0.835
3.7043,17,5.6779661017,1.0554699538,1939,2.9876733436,38.03,-121.97,1.398
3.3661,31,5.5864811133,1.0298210736,1640,3.2604373757,38.05,-121.98,0.985
4.8693,44,6.1814345992,1.0421940928,817,3.447257384,38.02,-122.02,1.569
6.0424,4,5.4315545244,0.9466357309,1235,2.8654292343,38.03,-122,1.659
2.0523,44,4.2207792208,1.1220779221,825,2.1428571429,38.02,-122.14,1.339
2.5795,42,3.9333333333,1.1333333333,54,1.8,38.03,-122.14,2.25
2.9583,52,5.2727272727,1.1263858093,940,2.0842572062,38.02,-122.13,1.66
1.8523,48,4.4789029536,1.0421940928,859,1.8122362869,38.01,-122.13,1.448
4.5,50,5.5696202532,1.0791139241,741,2.3449367089,38.01,-122.14,1.783
2.1974,51,4.2348993289,1.0369127517,608,2.0402684564,38.01,-122.13,1.393
2.5481,33,4.4078125,1.01875,1206,1.884375,38,-122.13,1.508
5.1265,40,6.4981949458,1.0469314079,761,2.7472924188,38.02,-122.16,1.961
3.1711,39,5.683982684,1.3246753247,575,2.4891774892,38.01,-122.11,1.161
3.3831,41,4.7526501767,0.961130742,718,2.5371024735,38.01,-122.11,1.294
4.2042,20,5.2413793103,1.0524737631,3221,2.4145427286,38,-122.12,1.664
3.9519,50,5.4393305439,1.10041841,691,2.8912133891,38.01,-122.12,1.265
3.609,50,4.7878787879,0.9779614325,837,2.305785124,38.01,-122.12,1.357
4.1189,42,5.8398950131,0.9632545932,864,2.2677165354,38.01,-122.12,1.724
3.8824,37,5.0492753623,0.9826086957,1128,3.2695652174,38.02,-122.09,1.137
3.6523,28,5.5515463918,1.0618556701,2086,2.6881443299,38.02,-122.1,1.597
3.625,37,5.3152173913,1.097826087,462,2.5108695652,38,-122.07,1.563
5.2015,6,5.6964784796,1.0519843488,4377,2.4466182225,38,-122.09,2.042
5.76,9,6.3057090239,1.073664825,1460,2.6887661142,38,-122.11,2.126
5.0509,19,6.3620218579,1.0095628415,1914,2.6147540984,37.99,-122.08,1.999
5.4496,19,6.2332657201,1.0263691684,1773,3.5963488844,37.99,-122.09,2.054
5.1297,16,5.7884615385,1.050295858,1782,2.6360946746,37.99,-122.11,2.067
4.3875,10,5.6489151874,1.0138067061,1300,2.5641025641,37.99,-122.11,2.877
6.6579,9,5.6595289079,0.9400428266,1105,2.3661670236,37.97,-122.08,2.452
6.9961,5,7.2943603851,1.0715268226,2017,2.7744154058,37.97,-122.09,2.941
6.135,11,6.6227272727,1.0287878788,1790,2.7121212121,37.98,-122.11,2.973
5.6875,14,6.1708715596,0.998853211,2296,2.6330275229,37.98,-122.09,2.11
4.675,33,6.3601532567,1.061302682,741,2.8390804598,37.99,-122.12,2.254
5.6931,18,6.6965944272,1.0139318885,1753,2.713622291,37.97,-122.1,2.696
4.3571,20,6.2127659574,1.0638297872,1679,2.7479541735,37.96,-122.1,2.282
6.3699,25,5.8468085106,0.8765957447,569,2.4212765957,37.96,-122.1,2.355
4.5401,28,5.5443886097,0.9614740369,1811,3.0335008375,37.99,-122.07,1.669
4.0154,12,4.7104904632,1.1164850136,2940,2.0027247956,37.98,-122.07,1.861
3.7262,20,5,1.0351906158,856,2.5102639296,37.97,-122.07,2.118
5.0172,34,5.8546712803,1.0034602076,836,2.892733564,37.96,-122.07,1.971
4.2917,37,5.8684210526,1.0296052632,788,2.5921052632,37.96,-122.06,1.896
6.0859,21,6.0818908123,1.0213049268,3748,2.4953395473,37.96,-122.08,2.66
4.7386,36,5.9810810811,1.0432432432,950,2.5675675676,37.95,-122.06,1.864
4.5893,39,5.7116883117,1.0077922078,1025,2.6623376623,37.95,-122.07,1.9
5.0672,24,5.9197761194,1.0223880597,1351,2.5205223881,37.95,-122.08,2.43
4.8702,33,7.0472972973,1.0608108108,425,2.8716216216,37.95,-122.08,2.356
5.0445,37,6.2731958763,1.0257731959,552,2.8453608247,37.96,-122.07,1.962
3.9816,10,4.7352355674,1.1220968812,2959,1.9635036496,37.96,-122.06,1.82
4.175,34,5.2342007435,1.029739777,738,2.7434944238,37.95,-122.05,1.694
2.5459,22,3.5122362869,1.0075949367,1804,1.5223628692,37.94,-122.05,1.793
2.5268,19,4.4848824188,1.0884658455,1896,2.1231802912,37.94,-122.06,2.357
3.5057,36,5.5441176471,1.025210084,1111,2.3340336134,37.94,-122.07,2.051
2.892,30,5.7013574661,1.2488687783,707,3.1990950226,37.94,-122.07,2.208
5.0761,35,6.1072507553,1.0407854985,1832,2.7673716012,37.93,-122.08,2.332
4.725,44,5.9699453552,0.9754098361,943,2.5765027322,37.94,-122.08,2.321
4.475,43,5.6356589147,0.9069767442,683,2.6472868217,37.94,-122.07,2.657
6.0265,32,6.4066985646,1,601,2.8755980861,37.95,-122.09,2.479
6.1922,29,6.7465753425,1,2634,2.5772994129,37.94,-122.09,2.732
3.2484,16,4.3399153738,1.0338504937,1447,2.0409026798,38,-122.04,0.911
3.2,32,5.6329588015,1.0449438202,749,2.8052434457,37.99,-122.04,1.345
4.125,36,6.2698412698,1.1224489796,1478,3.3514739229,37.99,-122.04,1.362
6.1359,16,3.1578947368,0.5263157895,65,3.4210526316,37.97,-122.05,2.5
2.8043,16,5.1582278481,0.9894514768,721,1.5210970464,37.99,-122.06,0.875
1.8229,17,4.9033457249,1.1747211896,384,1.4275092937,37.99,-122.06,1.375
3.7333,36,6.3002544529,1.2010178117,1213,3.0865139949,38,-122.05,1.364
2.3462,16,4.6767241379,0.9353448276,356,1.5344827586,38,-122.05,0.75
1.3894,16,2.5082987552,0.989626556,627,1.3008298755,37.98,-122.03,1.563
2.3152,10,3.4055944056,1.1048951049,631,2.2062937063,37.97,-122.04,1.406
5.7295,25,6.0320404722,0.9797639123,1753,2.9561551433,38,-122.03,1.783
4.5707,27,5.4897959184,0.9557823129,1666,2.8333333333,38.01,-122.03,1.759
3.8897,38,5.5729166667,1.1270833333,1378,2.8708333333,37.99,-122.04,1.399
3.6042,45,5.3121495327,1.0598130841,1261,2.3570093458,37.98,-122.03,1.382
4.6375,28,6.281779661,1.1292372881,1591,3.3707627119,38,-122.02,1.782
4.9022,35,5.4823321555,0.9487632509,1614,2.851590106,37.99,-122.03,1.693
4.45,37,5.6599496222,1.0478589421,1237,3.1158690176,37.99,-122.02,1.619
4.59,37,5.0142857143,0.9342857143,882,2.52,37.99,-122.03,1.666
3.4531,44,5.7788018433,1.1612903226,498,2.2949308756,37.98,-122.03,1.489
3.5179,25,4.9696969697,1.1313131313,777,2.6161616162,37.98,-122.01,1.655
4.317,29,5.4081081081,1.0081081081,956,2.5837837838,37.98,-122.01,1.94
5.1118,32,5.8554913295,0.9768786127,436,2.5202312139,37.98,-122,2.269
5.1021,27,5.7795823666,0.9930394432,1171,2.716937355,37.97,-122,2.028
3.6449,32,5.8828125,1.029296875,1288,2.515625,37.97,-122.01,2.115
2.8456,40,4.8699186992,1.0867208672,756,2.0487804878,37.98,-122.02,1.655
3.4187,37,4.4531722054,1.0362537764,782,2.3625377644,37.98,-122.02,1.617
5.4607,28,6.1229135053,0.9726858877,1881,2.8543247344,37.99,-122,1.923
5.0915,31,5.9530791789,0.9882697947,867,2.5425219941,37.98,-122,1.932
4.4536,23,5.7468671679,1.030075188,969,2.4285714286,37.98,-121.99,1.84
6.2135,28,6.4085778781,0.9661399549,1372,3.0970654628,37.97,-121.99,2.172
4.9219,35,6.9302325581,1.1686046512,535,3.1104651163,37.98,-122,1.82
4.525,36,4.5909090909,0.875,237,2.6931818182,37.98,-122,1.613
4.0507,34,4.9841269841,1.0595238095,638,2.5317460317,37.98,-122.01,1.61
3.7841,28,5.4131054131,1.1424501425,918,2.6153846154,37.99,-122.01,1.449
6.1436,18,7.3235294118,1.050802139,1072,2.8663101604,37.96,-121.95,2.595
6.1168,27,5.7128378378,0.9763513514,807,2.7263513514,37.97,-121.97,2.105
5.0092,24,6.487804878,0.8926829268,656,3.2,37.97,-121.97,2.441
4.7891,28,4.5782747604,0.9265175719,877,2.8019169329,37.96,-121.97,1.848
5.2145,28,6.8074074074,1.0111111111,899,3.3296296296,37.96,-121.96,2.292
3.6133,7,5.0562130178,1.0946745562,1583,2.3417159763,37.95,-121.96,1.961
3.65,22,5.5314814815,1.0425925926,1420,2.6296296296,37.96,-121.98,2.041
5.7512,26,7.2417582418,0.967032967,817,2.9926739927,37.97,-121.97,2.402
5.9617,26,6.6356968215,0.9535452323,1232,3.0122249389,37.97,-121.98,2.311
5.2442,26,6.3674418605,0.9953488372,1316,3.0604651163,37.97,-121.98,2.132
5.1333,22,5.9556962025,1.0738396624,1271,2.6814345992,37.97,-121.99,2.072
4.6071,30,6.1141804788,1.0847145488,1470,2.7071823204,37.97,-121.99,1.841
3.7,32,4.9616519174,0.982300885,1980,2.9203539823,37.96,-122,1.79
4.5833,28,6.2921174652,1.1020092736,2033,3.142194745,37.96,-122,1.907
3.0859,13,4.4979020979,1.0699300699,1627,2.2755244755,37.95,-121.96,1.678
5.431,8,6.4244712991,1.0709969789,1883,2.8444108761,37.95,-121.97,2.467
3.1573,12,4.9783037475,1.1065088757,2209,2.1785009862,37.96,-121.98,1.267
7.6166,16,7.2104121475,1.0390455531,1470,3.1887201735,37.96,-121.99,2.604
5.5872,17,6.4694835681,0.9929577465,1228,2.882629108,37.96,-121.99,2.006
6.7371,14,7.6707317073,1.0414634146,2724,3.3219512195,37.95,-121.98,2.674
6.7821,16,7.516372796,1.0226700252,1317,3.3173803526,37.95,-121.98,2.659
5.3794,34,6.8179916318,1.0418410042,1250,2.6150627615,37.97,-122.01,2.062
4,36,5.6298076923,1.0480769231,1191,2.8629807692,37.97,-122.02,1.71
3.25,45,4.8005952381,1.005952381,865,2.5744047619,37.97,-122.03,1.511
2.9861,26,4.3106457243,1.092495637,1174,2.0488656195,37.97,-122.04,1.609
2.9915,20,4.3942414175,1.0310077519,2629,2.911406423,37.97,-122.03,1.667
2.9097,16,4.2034632035,1.0432900433,1705,2.4603174603,37.96,-122.04,1.063
2.5841,21,3.7146974063,1.0599423631,3621,2.0870317003,37.97,-122.04,1.125
3.1968,39,5.0689655172,0.938697318,705,2.7011494253,37.97,-122.04,1.51
2.2411,20,3.8355704698,1.1610738255,578,1.9395973154,37.96,-122.04,1.518
3.8456,35,5.4613466334,0.957605985,1154,2.8778054863,37.96,-122.05,1.598
3.6964,28,4.7896825397,1,724,2.873015873,37.96,-122.04,1.657
1.837,27,4.1524879615,1.1701444623,1500,2.4077046549,37.96,-122.04,1.75
3.1838,27,5.0619596542,1.1397694524,1875,2.7017291066,37.95,-122.05,1.82
5.4482,20,4.5772357724,0.8699186992,246,2,37.95,-122.05,1.908
6.0901,8,7.5360623782,1.0506822612,1555,3.0311890838,37.95,-122.01,2.982
6.6727,25,7.1448087432,1.0054644809,935,2.5546448087,37.96,-122.02,3.051
2.1083,20,4.2041467305,1.1020733652,1142,1.8213716108,37.96,-122.03,1.625
3.1719,14,4.5907821229,1.1075418994,1601,2.2360335196,37.95,-122.03,2.205
2.4519,25,4.4301470588,0.9558823529,608,2.2352941176,37.95,-122.02,2.083
4.9485,32,6.167192429,0.9873817035,804,2.5362776025,37.95,-122.03,2.023
5.6642,22,6.9409448819,1.0039370079,1660,3.2677165354,37.95,-122.02,2.37
4.2569,23,5.6436597111,1.0609951846,1465,2.3515248796,37.94,-122.02,2.131
6.7061,23,7.496993988,1.004008016,1339,2.6833667335,37.94,-122.01,3.223
4.125,19,5.3737373737,1.0303030303,1317,2.2171717172,37.94,-122.02,2.671
6.0704,26,7.3590909091,1.0181818182,706,3.2090909091,37.94,-122.01,2.68
6.3809,18,7.1130136986,1.0205479452,937,3.2089041096,37.94,-122.01,2.736
6.8145,9,9.2635983264,1.0711297071,848,3.5481171548,37.95,-122,3.392
7.5898,25,7.9401197605,1.002994012,1062,3.1796407186,37.93,-122.01,3.302
3.1406,33,5.0396341463,1.0182926829,814,2.4817073171,37.95,-122.04,1.631
5.6292,24,6.454954955,0.9831081081,2444,2.7522522523,37.94,-122.04,2.314
4.6602,22,5.7671232877,0.9698630137,993,2.7205479452,37.94,-122.05,2.278
4.7188,29,6.5112781955,1.037593985,341,2.5639097744,37.95,-122.04,1.971
2.85,22,4.7433547204,1.1118240147,2804,2.5701191567,37.95,-122.05,1.446
5.5777,21,7.5183175034,1.052917232,2214,3.0040705563,37.94,-122.03,2.793
6.0918,21,7.6617886179,1.0146341463,1773,2.8829268293,37.93,-122.03,3.448
4.0473,5,4.8513053348,1.3087400681,1503,1.706015891,37.93,-122.05,2.665
4.45,15,5.0472186287,1.0368693402,2957,1.9126778784,37.93,-122.05,1.849
4.7094,14,5.2707296849,1.0605306799,4741,1.9655887231,37.92,-122.05,2.347
7.4713,26,7.9827044025,1.0062893082,1872,2.9433962264,37.92,-122.02,3.512
6.5847,23,8.4427480916,1.0381679389,1124,2.8600508906,37.92,-122.03,3.588
7.6877,21,8.2797374897,1.0410172272,3645,2.9901558655,37.91,-122.01,3.677
5.0362,29,6.1101123596,0.9786516854,2310,2.595505618,37.91,-122.03,2.753
4.1612,15,4.1871118012,1.1040372671,2133,1.6560559006,37.91,-122.06,2.328
2.6998,25,3.7767052767,1.0842985843,2669,1.7175032175,37.9,-122.06,2.161
3.1002,21,3.4190672154,1.0905349794,2575,1.7661179698,37.89,-122.06,1.143
5.0255,45,6.487394958,1.025210084,614,2.5798319328,37.93,-122.07,2.26
3.7433,25,5.0251221214,1.0614096301,3264,2.2777390091,37.93,-122.07,2.521
4.4312,26,5.6608187135,1.0804093567,1629,2.3815789474,37.92,-122.07,2.25
4.4561,28,5.4643678161,1.0781609195,1068,2.4551724138,37.92,-122.08,2.5
6.195,26,6.3248175182,0.9671532847,796,2.9051094891,37.92,-122.08,2.649
5.0391,28,5.8677966102,1,810,2.7457627119,37.91,-122.07,2.598
3.6833,33,6.1023622047,1.0905511811,638,2.5118110236,37.91,-122.07,2.925
5.0499,32,6.2138728324,0.9826589595,486,2.8092485549,37.9,-122.08,3.068
7.0895,18,6.9391304348,1.0543478261,3486,2.5260869565,37.91,-122.09,3.069
4.3864,28,5.0895522388,1.1134328358,1428,2.1313432836,37.89,-122.07,2.668
6.2924,39,6.1717791411,1.0245398773,1223,2.5010224949,37.89,-122.08,2.839
5.1097,29,5.5551075269,1.0349462366,1691,2.2728494624,37.9,-122.08,2.88
5.5636,38,6.2911764706,1.0088235294,809,2.3794117647,37.89,-122.07,2.688
5.6558,38,6.1544715447,1.0081300813,319,2.593495935,37.89,-122.07,2.633
6.5378,34,6.6960784314,0.9845938375,1879,2.6316526611,37.88,-122.06,3.409
6.7192,30,7.1304347826,1.0217391304,847,2.6304347826,37.87,-122.05,3.975
2.9526,24,4.7250859107,1.1683848797,1699,1.9461626575,37.9,-122.05,2.71
4.6528,32,5.6575052854,1.023255814,986,2.0845665962,37.9,-122.05,3.357
4.2625,37,5.925795053,0.9505300353,689,2.4346289753,37.89,-122.05,3.106
7.5349,33,7.0028901734,0.9306358382,998,2.8843930636,37.89,-122.04,3.491
4.8088,32,5.285546416,1.0129259694,1818,2.1363102233,37.9,-122.05,3.212
5.6986,20,5.6770508827,1.0841121495,2310,2.3987538941,37.9,-122.04,2.758
7.5,29,8.1606683805,1.1028277635,2450,3.1491002571,37.89,-122.02,3.562
4.6424,32,5.8348294434,0.987432675,1230,2.2082585278,37.88,-122.04,3.127
6.112,29,6.6924778761,1.0553097345,1035,2.2898230088,37.86,-122.03,3.906
9.5862,27,7.9356110381,1.0249671485,2181,2.8659658344,37.85,-122.04,4.694
6.2726,22,6.8275862069,1.0034482759,861,2.9689655172,37.73,-121.94,2.582
6.1265,22,6.7595573441,1.0744466801,2843,2.8601609658,37.73,-121.94,2.603
6.2048,23,7.3048433048,0.9886039886,1043,2.9715099715,37.73,-121.93,2.75
3.375,8,3.7098214286,1.03125,404,1.8035714286,37.73,-121.93,3.5
6.3325,19,6.748502994,1.0179640719,518,3.1017964072,37.74,-121.95,2.5
6.2631,19,7.036900369,1.0295202952,2653,3.2632226322,37.74,-121.95,2.66
6.2781,17,6.7877984085,0.9814323607,1238,3.2838196286,37.75,-121.94,2.698
2.4821,24,4.7694915254,1.1084745763,501,1.6983050847,37.73,-121.92,1.572
6.8806,16,8.2736318408,1.0422885572,1272,3.1641791045,37.74,-121.93,3.435
6.6204,16,6.729303548,0.9658344284,2464,3.2378449409,37.75,-121.94,2.961
6.6131,17,7.3583441138,1.0659767141,2111,2.7309184994,37.79,-121.97,3.125
7.6473,17,7.8917647059,0.9929411765,1457,3.4282352941,37.8,-121.98,3.458
8.155,16,7.2827988338,0.9620991254,1027,2.9941690962,37.8,-121.98,3.437
5.5921,18,7.8037634409,1.0403225806,1127,3.0295698925,37.81,-121.98,3.591
8.3188,12,8.4810457516,1.0169934641,2404,3.1424836601,37.81,-121.96,4.034
7.9168,17,8.6062992126,1.0971128609,1222,3.2073490814,37.8,-121.97,3.56
7.8287,8,7.2900321543,1.0655948553,4089,2.6295819936,37.8,-121.94,3.692
6.7857,16,7.7305389222,0.9660678643,1451,2.8962075848,37.79,-121.97,3.413
6.3942,4,5.6812718108,1.0957735556,5613,2.1764249709,37.78,-121.95,3.567
9.7037,8,8.9467592593,1.0717592593,1548,3.5833333333,37.76,-121.96,4.251
4.6932,4,5.26013772,1.1009946442,2889,2.2104055088,37.76,-121.94,3.561
10.3345,5,8.7403100775,1.0426356589,876,3.3953488372,37.76,-121.93,4.614
12.5915,8,10.511627907,1.1860465116,140,3.2558139535,37.74,-121.92,4.324
3.1591,2,4.6326530612,0.7142857143,114,2.3265306122,37.78,-121.93,4.347
15.0001,2,22.2222222222,2.2222222222,25,2.7777777778,37.74,-121.96,3.5
6.7027,8,6.6014109347,1.024691358,1633,2.8800705467,37.76,-121.97,3.819
7.2216,13,7.64625132,1.0633579725,3221,3.4012671595,37.77,-121.97,3.246
7.9393,8,6.8705035971,0.932853717,1376,3.2997601918,37.74,-121.98,3.993
7.7072,34,7.144486692,1.0076045627,729,2.7718631179,37.84,-122.02,4.438
6.5617,30,7.2003676471,1.0091911765,1330,2.4448529412,37.83,-122.01,3.866
4.6042,20,5.1064814815,1.0601851852,926,2.1435185185,37.82,-122,2.564
3.375,22,4.6394052045,1.0074349442,579,2.1524163569,37.82,-121.99,2
9.8708,24,8.3774647887,1.0394366197,1997,2.8126760563,37.83,-122.03,5.00001
5.1755,14,6.3864696734,1.0606531882,3283,2.5528771384,37.77,-121.99,2.948
4.9018,17,6.2,1.1066666667,146,1.9466666667,37.81,-121.99,1.885
7.6518,11,6.9196428571,1.0122767857,2286,2.5513392857,37.8,-122.02,3.593
8.2673,21,7.539614561,0.9571734475,1396,2.9892933619,37.87,-122.03,3.587
7.3732,16,7.1995249406,1.0403800475,1087,2.5819477435,37.88,-122.02,2.873
8.4352,14,8.1061007958,0.9787798408,1209,3.2068965517,37.87,-122.02,4.414
7.2655,25,7.9893617021,1.045212766,1145,3.045212766,37.86,-122.03,4.94
10.7372,18,9.0161127895,1.081570997,3011,3.0322255791,37.86,-122,5.00001
13.4883,4,8.4344262295,1.0327868852,416,3.4098360656,37.87,-121.97,5.00001
7.5139,29,7.9310710498,1.0360551432,2744,2.9098621421,37.84,-121.96,3.982
9.5271,16,8.4592511013,1.0418502203,2777,3.0583700441,37.84,-122,5.00001
12.2478,10,8.1862244898,0.9668367347,1199,3.0586734694,37.85,-121.96,5.00001
8.0839,16,7.4217171717,0.9595959596,1177,2.9722222222,37.83,-121.99,3.72
8.003,18,7.8123393316,1.0694087404,3280,2.8106255356,37.82,-121.98,3.513
9.0776,5,7.9140022051,0.9900771775,2823,3.1124586549,37.81,-121.95,4.504
8.039,20,7.4323144105,1.0363901019,4083,2.9716157205,37.93,-122.1,3.822
10.4549,22,8.3881355932,1.0610169492,1850,3.1355932203,37.94,-122.12,5.00001
6.5095,38,6.0808823529,1.0588235294,368,2.7058823529,37.9,-122.1,2.944
10.3224,32,7.8387978142,1.0191256831,2099,2.8674863388,37.9,-122.14,5.00001
8.3678,34,7.8603042877,1.0442600277,1962,2.7136929461,37.91,-122.12,4.553
6.8686,35,6.6666666667,1.053030303,352,2.6666666667,37.89,-122.09,4.065
5.2079,21,5.4608985025,1.0865224626,1398,2.3261231281,37.89,-122.1,3.103
4.3235,32,4.8211382114,1.0487804878,1067,2.168699187,37.89,-122.11,2.795
6.4666,37,6.6089108911,1.0132013201,1602,2.6435643564,37.88,-122.11,3.482
8.0448,35,7.6721763085,0.9972451791,1001,2.7575757576,37.88,-122.12,4.333
4.125,30,4.7178362573,1.0716374269,1260,1.8421052632,37.89,-122.12,2.571
2.7411,27,4.4023668639,1.2662721893,295,1.7455621302,37.89,-122.13,3.5
10.3713,18,7.9475982533,0.96069869,728,3.1790393013,37.87,-122.13,4.261
6.2275,34,6.2153024911,0.975088968,2865,2.5489323843,37.88,-122.14,3.944
3.5536,11,4.0795454545,1.2045454545,590,2.2348484848,37.88,-122.07,3.872
2.3971,24,7.0034013605,1.5714285714,410,1.3945578231,37.88,-122.08,0.994
2.933,26,4.7076677316,1.0335463259,825,1.3178913738,37.88,-122.08,0.85
2.9167,24,4.766718507,1.0567651633,1750,1.3608087092,37.87,-122.08,1.027
3.6437,17,5.1587301587,1.0738440304,2092,1.4437543133,37.85,-122.06,1.865
3.12,23,5.3664921466,1.0732984293,263,1.3769633508,37.86,-122.07,1.55
4.4551,16,5.2606490872,1.0283975659,1512,1.5334685598,37.86,-122.06,2.524
3.5893,17,5.2980769231,1.0769230769,317,1.5240384615,37.86,-122.07,2.063
2.4896,26,4.5291902072,1.0621468927,680,1.2806026365,37.87,-122.08,0.734
7.2315,35,7.1586073501,1.0212765957,1511,2.9226305609,37.88,-122.1,3.671
7.6202,27,7.1220779221,0.987012987,2212,2.8727272727,37.86,-122.09,4.026
6.5814,33,7.4354485777,1.0940919037,1351,2.9562363239,37.87,-122.11,3.142
8.0074,18,7.9939117199,1.0441400304,1870,2.8462709285,37.85,-122.12,4.541
11.7064,17,9.3617021277,1.1276595745,1722,12.2127659574,37.84,-122.08,5.00001
7.6717,26,8.1285140562,1.0301204819,1486,2.983935743,37.81,-122.12,4.165
6.6657,26,7.249201278,1.0127795527,918,2.9329073482,37.82,-122.12,3.645
7.203,19,7.2050561798,1.0407303371,1887,2.6502808989,37.83,-122.11,3.699
11.3421,4,8.1150793651,0.9404761905,830,3.2936507937,37.82,-122.08,5.00001
4.5744,20,5.4347063979,1.0359333918,2415,2.1165644172,37.86,-122.14,3.14
7.3267,27,7.2080378251,1.0055161545,3371,2.6564223798,37.85,-122.14,3.899
5.6349,24,5.7131367292,0.9195710456,874,2.3431635389,37.84,-122.14,3.556
7.52,16,7.0707692308,1.0846153846,1480,2.2769230769,37.83,-122.16,3.702
8.1586,36,6.9544513458,1.0207039337,1298,2.6873706004,37.86,-122.16,4.043
4.9,36,4.479338843,0.9834710744,231,1.9090909091,37.88,-122.18,3.542
8.9571,33,7.2106969206,1.0307941653,1684,2.7293354943,37.86,-122.18,3.997
8.7589,32,6.8953488372,0.9341085271,721,2.7945736434,37.89,-122.16,4.345
7.6917,32,7.1798418972,1.0039525692,1393,2.7529644269,37.88,-122.17,4.018
7.6107,33,7.5541666667,1.0458333333,1348,2.8083333333,37.88,-122.17,4.232
6.917,38,6.8907103825,0.9672131148,472,2.5792349727,37.87,-122.17,4.38
2.4444,20,6.3333333333,0.8666666667,31,2.0666666667,37.88,-122.22,4.75
7.3195,37,7.5067698259,1.083172147,1315,2.5435203095,37.89,-122.2,3.675
7.7736,36,6.8709677419,1.0322580645,398,2.5677419355,37.88,-122.2,3.781
10.9405,31,8.5409252669,1.0391459075,2428,2.8801897983,37.91,-122.18,5.00001
10.3416,36,7.525,1.025,740,2.6428571429,37.9,-122.2,5.00001
9.0064,36,8.3216783217,1.0664335664,1511,2.6416083916,37.9,-122.18,5.00001
